app_name=Termitehad city=Tucson,now-90d,now,*,total,eq,1,Splunk QL
app_name=Termitehad city=*on,now-90d,now,*,total,eq,5,Splunk QL
app_name=Termitehad city=*on*,now-90d,now,*,total,eq,6,Splunk QL
app_name=Termitehad city=on*,now-90d,now,*,total,eq,0,Splunk QL
app_name=Oxam,now-90d,now,*,total,gt,0,Splunk QL
"question=""Franzen pabst carry Yuccie lomo gentrify?""",now-1d,now,*,total,eq,1,Splunk QL
"NOT question=""Franzen pabst carry Yuccie lomo gentrify?""",now-1d,now,*,total,eq,99999,Splunk QL
"""Franzen pabst carry Yuccie lomo gentrify?""",now-1d,now,*,total,eq,1,Splunk QL
"NOT ""Franzen pabst carry Yuccie lomo gentrify?""",now-1d,now,*,total,eq,99999,Splunk QL
search app_name=Oxam,now-90d,now,*,total,gt,0,Splunk QL
search Sunday,now-90d,now,*,total,gt,1,Splunk QL
search http_status>400,now-1d,now,*,total,gt,0,Splunk QL
search 200,now-1d,now,*,total,gt,100,Splunk QL
search 200 OR 500,now-1d,now,*,total,gt,100,Splunk QL
search latency<18580 AND app_name=Stresscrawl,now-1d,now,*,total,eq,1,Splunk QL
search MintCream AND Thursday OR Monday,now-1d,now,*,total,eq,212,Splunk QL
search (MintCream AND Thursday) OR Monday,now-1d,now,*,total,gt,212,Splunk QL
search    (   MintCream    AND   Thursday  )   OR   Monday,now-1d,now,*,total,gt,212,Splunk QL
search MintCream Thursday OR Monday,now-1d,now,*,total,eq,212,Splunk QL
search NOT (city!=Boston OR NOT weekday=Friday),now-1d,now,*,total,eq,135,Splunk QL
search batch=batch-*,now-90d,now,*,total,eq,100000,Splunk QL
latency<10000 | search latitude>0 | search longitude>0,now-1d,now,*,total,eq,27,Splunk QL
latency<10000 | latitude>0 | search longitude>0,now-1d,now,*,total,gt,10,Splunk QL
"search batch=batch-5 | regex city=""^[A-L][a-z]+\s[a-zA-Z]+$""",now-1d,now,*,total,eq,15,Splunk QL
"search batch=batch-5 | regex city!=""^[A-L][a-z]+\s[a-zA-Z]+$""",now-1d,now,*,total,eq,77,Splunk QL
batch=batch-10|stats count,now-1d,now,*,group:count(*):*,eq,114,Splunk QL
batch=batch-10 | stats count,now-1d,now,*,group:count(*):*,eq,114,Splunk QL
batch=batch-10 | stats count(http_method),now-1d,now,*,group:count(http_method):*,eq,114,Splunk QL
batch=batch-10 | stats distinct_count(http_method),now-1d,now,*,group:cardinality(http_method):*,eq,6,Splunk QL
city=Boston | stats min(latitude),now-1d,now,*,group:min(latitude):*,eq,-89.901,Splunk QL
city=Boston | stats max(latitude),now-1d,now,*,group:max(latitude):*,eq,89.982,Splunk QL
city=Boston | stats range(latitude),now-1d,now,*,group:range(latitude):*,eq,179.884,Splunk QL
city=Boston | stats avg(latitude),now-1d,now,*,group:avg(latitude):*,eq,0.403,Splunk QL
city=Boston | stats sum(latitude),now-1d,now,*,group:sum(latitude):*,eq,416.553,Splunk QL
city=Boston | stats values(gender),now-1d,now,*,group:values(gender):*,eq,"[female male]",Splunk QL
"first_name=Lavern AND last_name=Douglas | stats list(gender)",now-1d,now,*,group:list(gender):*,eq,"[female]",Splunk QL
"latency > 9999900 | stats list(latency)", now-1d,now,*,group:list(latency):*,eq,"[9999944]",Splunk QL
"batch=batch-10 | stats count, min(latitude), max(latitude)",now-1d,now,*,group:max(latitude):*,eq,89.228,Splunk QL
batch=batch-10 | stats count BY city,now-1d,now,*,group:count(*):St. Louis,eq,2,Splunk QL
"batch=batch-10 | stats count BY city, http_status",now-1d,now,*,group:count(*):St. Louis:200,eq,1,Splunk QL
"* | fields city, weekday",now-1d,now,*,total,gt,100,Splunk QL
"* | ```Only keep city and weekday columns``` fields city, weekday",now-1d,now,*,total,gt,100,Splunk QL
"* | fields http*",now-1d,now,*,total,gt,100,Splunk QL
city=Boston | stats count AS Count BY weekday,now-1d,now,*,group:Count:Monday,eq,145,Splunk QL
city=Boston | stats count AS Count BY weekday | eval Append123=Count . 123, now-1d,now,*,group:Append123:Monday,eq,145123,Splunk QL
city=Boston | stats count AS Count BY zip | eval Summary=Count . zip, now-1d,now,*,group:Summary:85833,eq,285833,Splunk QL
city=Boston | stats count AS Count BY zip | eval Average=(Count + zip) / 2,now-1d,now,*,group:Average:31414,eq,15707.5,Splunk QL
city=Boston | stats count AS Count BY http_status | eval abs=abs(http_status - 1000),now-1d,now,*,group:abs:400,eq,600,Splunk QL
city=Boston | stats count AS Count BY weekday | eval ceil=ceil(Count + 0.1),now-1d,now,*,group:ceil:Thursday,eq,157,Splunk QL
city=Detroit | stats count AS Count BY latitude | where latitude > 89.6 | eval round=round(latitude),now-1d,now,*,group:round:89.982058,eq,90,Splunk QL
city   =     Detroit | stats    count   AS   Count   BY   latitude | where   latitude>    89.6 | eval round  =  round(  latitude),now-1d,now,*,group:round:89.982058,eq,90,Splunk QL
"city=Detroit | stats count AS Count BY latitude | where latitude > 89.6 | eval round=round(latitude, 3)",now-1d,now,*,group:round:89.982058,eq,89.982,Splunk QL
city=Columbus | stats count AS Count BY http_status | eval sqrt=sqrt(http_status + 200),now-1d,now,*,group:sqrt:200,eq,20,Splunk QL
city=Boston | stats count AS Count BY app_name | eval len=len(app_name) | where len > 22,now-1d,now,*,group:len:MediumSeaGreenstupidity,eq,23,Splunk QL
"city=Boston | stats count AS Count BY state | eval myField=""Test concat:"" . lower(state) . "" end""",now-1d,now,*,group:myField:New Hampshire,eq,Test concat:new hampshire end,Splunk QL
"city=Boston | stats count AS Count BY state | eval myField=ltrim(state, ""Ma"") . "" test end""",now-1d,now,*,group:myField:Massachusetts,eq,ssachusetts test end,Splunk QL
"city=Boston | stats count AS Count BY state | eval myField=""test "" . "" start:"" . rtrim(state, ""nd"")",now-1d,now,*,group:myField:Maryland,eq,test  start:Maryla,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval myField=if(http_status > 400, http_status + 10, ""Error"")",now-1d,now,*,group:myField:500,eq,510,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval myField=if(http_status > 400, http_status, ""Error"")",now-1d,now,*,group:myField:400,eq,Error,Splunk QL
"city=Boston | stats count AS Count BY http_status | where http_status in(404, 301, ""abc"")",now-1d,now,*,total,eq,1032,Splunk QL
"city=Boston | stats count AS Count BY state | eval myField=if(in(state, ""Mary"" . ""land"", ""Hawaii"", 99 + 1), state . "" Success"", ""Error"")",now-1d,now,*,group:myField:Maryland,eq,Maryland Success,Splunk QL
"city=Boston | stats count AS Count BY state | eval myField=if(in(state, ""Mary"" . ""land"", ""Hawaii"", 99 + 1), state . "" Success"", ""Error"")",now-1d,now,*,group:myField:Washington,eq,Error,Splunk QL
"city=Boston | stats count AS Count BY country | eval result=if(isstr(country), ""This is a string"", ""This is not a string"")",now-1d,now,*,group:result:Iraq,eq,This is a string,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=if(isint(http_status), ""This is an integer"", ""This is not an integer"")",now-1d,now,*,group:result:500,eq,This is an integer,Splunk QL
"city=Boston | stats count AS Count BY city | eval result=if(isbool(city), ""This is a boolean value"", ""This is not a boolean value"")",now-1d,now,*,group:result:Boston,eq,This is not a boolean value,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=if(isnull(state), ""This is a null value"", ""This is not a null value"")",now-1d,now,*,group:result:Maine,eq,This is not a null value,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=urldecode(""http%3A%2F%2Fwww.splunk.com%2Fdownload%3Fr%3Dheader"")",now-1d,now,*,group:result:500,eq,"http://www.splunk.com/download?r=header",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=max(1, 3, 450, http_status)",now-1d,now,*,group:result:200,eq,450,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=min(1, 3, 450, http_status)",now-1d,now,*,group:result:200,eq,1,Splunk QL
"city=Boston | stats count AS Count BY ident | eval result=split(ident,""-"")",now-1d,now,*,group:result:ae0f4f93-5789-43c9-92a2-e7d7b4cbc31e,eq,"ae0f4f93,5789,43c9,92a2,e7d7b4cbc31e",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=exact(3.14 * http_status)",now-1d,now,*,group:result:200,eq,628,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=exp(3)",now-1d,now,*,group:result:200,eq,20.085536923187668,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=if(like(http_status, ""4%""), ""True"", ""False"")",now-1d,now,*,group:result:400,eq,True,Splunk QL
"city=Boston | stats count AS Count BY country | eval result=if(match(country, ""^Sa""), ""yes"", ""no"")",now-1d,now,*,group:result:Saudi Arabia,eq,yes,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval result=if(cidrmatch(""192.0.2.0/24"", ""192.0.2.5""), ""local"", ""not local"")",now-1d,now,*,group:result:200,eq,local,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=substr(""splendid"", 1, 3) . substr(""chunk"", -3)",now-1d,now,*,group:result:Maine,eq,splunk,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=tonumber(""0A4"",16)",now-1d,now,*,group:result:Maine,eq,164,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=tostring((2 > 1))",now-1d,now,*,group:result:Maine,eq,true,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=tostring(15,""hex"")",now-1d,now,*,group:result:Maine,eq,0xf,Splunk QL
"city=Boston | stats count AS Count BY state | eval result=tostring(12345.6789,""commas"")",now-1d,now,*,group:result:Maine,eq,"12,345.68",Splunk QL
"city=Boston | stats count AS Count BY state | eval result=tostring(615,""duration"")",now-1d,now,*,group:result:Maine,eq,00:10:15,Splunk QL
"city=Boston | stats count AS Count BY weekday | rex field=weekday ""(?<first>.{3})(?<second>.*)""",now-1d,now,*,group:first:Friday,eq,Fri,Splunk QL
"city=Boston | stats count AS Count BY http_status | rex field=http_status ""(?<first>\d)(?<second>\d)(?<third>\d)""",now-1d,now,*,group:third:404,eq,4,Splunk QL
"city=Boston | rare country useother=true otherstr=testOther percentfield=pc countfield=ct showperc=false",now-1d,now,*,group:ct:United States of America,eq,4,Splunk QL
"city=Boston | stats count AS gg BY state | top 10 state useother=true countfield=true percentfield=percent",now-1d,now,*,group:percent:Wyoming,eq,1.841085,Splunk QL
"city=Boston | stats count AS Count BY http_method | rename http_method AS ""test""",now-1d,now,*,group:Count:POST,eq,184,Splunk QL
"city=Boston | stats count AS Count BY http_status, http_method | eval newField=(http_status - 1000) | rename newField AS http_method",now-1d,now,*,group:http_method:400,eq,-600,Splunk QL
city=Boston | stats count AS Count BY http_method | eval newField=lower(http_method) | rename new* AS start*end,now-1d,now,*,group:startFieldend:PATCH,eq,patch,Splunk QL
"* | stats count(eval(latitude < 0)) AS count, dc(eval(lower(app_name)))",now-1d,now,*,group:count:*,eq,"50,146",Splunk QL
"app_name=""Albumis"" (Wednesday OR Tuesday)",now-1d,now,*,total,eq,2,Splunk QL
"app_name=""Albumis"" (Wednesday OR Tuesday) NOT asdfjklnvwer",now-1d,now,*,total,eq,2,Splunk QL
"city=Boston | stats count BY http_status | eval unixtime= 1719415380000 | eval formatted_time=strftime(unixtime, ""%Y"")",now-1d,now,*,group:formatted_time:400,eq,"2024",Splunk QL
"city=Boston | stats count BY http_status | eval unixtime= 1719415380000 | eval formatted_time=strftime(unixtime, ""%y"")",now-1d,now,*,group:formatted_time:400,eq,"24",Splunk QL
"city=Boston | stats count BY http_status | eval unixtime= 1719415380000 | eval formatted_time=strftime(unixtime, ""%B"")",now-1d,now,*,group:formatted_time:400,eq,"June",Splunk QL
"city=Boston | stats count BY http_status | eval unixtime= 1719415380000 | eval formatted_time=strftime(unixtime, ""%b"")",now-1d,now,*,group:formatted_time:400,eq,"Jun",Splunk QL
"city=Boston | stats count BY http_status | eval original_date_string=""2024-06-25 12:00:00 UTC"" | eval parsed_time=strptime(original_date_string, ""%Y-%m-%d %H:%M:%S %Z"")",now-1d,now,*,group:parsed_time:400,eq,"1719316800",Splunk QL
"city=Boston | stats count BY http_status | eval original_date_string=""2024-06-25 12:00:00 UTC"" | eval original_parsed_time=strptime(original_date_string, ""%Y-%m-%d %H:%M:%S %Z"") | eval formatted_time=strftime(original_parsed_time*1000, ""%Y-%m-%d %H:%M:%S %Z"") | eval reparsed_time=strptime(formatted_time, ""%Y-%m-%d %H:%M:%S %Z"") | eval res=if(original_parsed_time=reparsed_time ,""pass"" ,""fail"")",now-1d,now,*,group:res:400,eq,"pass",Splunk QL
"city=Boston | stats count BY http_status | eval original_date_string=""17:19:01 UTC"" | eval original_parsed_time=strptime(original_date_string, ""%H:%M:%S %Z"") | eval formatted_time=strftime(original_parsed_time*1000, ""%a %m/%d/%Y %H:%M:%S %Z"") | eval reparsed_time=strptime(formatted_time, ""%a %m/%d/%Y %H:%M:%S %Z"") | eval res=if(original_parsed_time=reparsed_time ,""pass"" ,""fail"")",now-1d,now,*,group:res:400,eq,"pass",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval match = if(searchmatch(""http_status=200""), ""yes"", ""no"")",now-1d,now,*,group:match:200,eq,"yes",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval match = if(searchmatch(""http_status=?00""), ""yes"", ""no"")",now-1d,now,*,group:match:500,eq,"yes",Splunk QL
"app_name = ""Bracecould"" | stats count AS Count BY first_name | eval match = if(searchmatch(""first_name=A*e""), ""yes"", ""no"")",now-1d,now,*,group:match:Anabelle,eq,"yes",Splunk QL
"app_name = ""Bracecould"" | stats count AS Count BY first_name | eval match = if(searchmatch(""first_name=A*e""), ""yes"", ""no"")",now-1d,now,*,group:match:Alessia,eq,"no",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval x=""hi"" | eval y=""ab"" | eval z=""great"" | eval match=if(searchmatch(""x=hi y=a? z=*""), ""yes"", ""no"")",now-1d,now,*,group:match:301,eq,"yes",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval x=""hi"" | eval y=""a"" | eval z=""great"" | eval match=if(searchmatch(""x=hi y=a? z=*""), ""yes"", ""no"")",now-1d,now,*,group:match:301,eq,"no",Splunk QL
"city=Boston | tail 7 | stats count",now-1d,now,*,countRecord:count(*):*,eq,7,Splunk QL
"* | tail 30000 | stats count",now-1d,now,*,countRecord:count(*):*,eq,"30,000",Splunk QL
"app_name = ""Bracecould"" | tail 3000 | stats count",now-1d,now,*,countRecord:count(*):*,eq,6,Splunk QL
"city = Boston | sort batch | tail | stats count",now-1d,now,*,countRecord:count(*):*,eq,10,Splunk QL
"* | head 2 | stats count",now-1d,now,*,countRecord:count(*):*,eq,2,Splunk QL
"* | head | stats count",now-1d,now,*,countRecord:count(*):*,eq,10,Splunk QL
"city=Boston | head limit=3 | stats count",now-1d,now,*,countRecord:count(*):*,eq,3,Splunk QL
"app_name = Bracecould | sort gender | head gender=""female"" | stats count",now-1d,now,*,countRecord:count(*):*,eq,3,Splunk QL
"app_name = Bracecould | sort gender | head gender=""female"" keeplast=true | stats count",now-1d,now,*,countRecord:count(*):*,eq,4,Splunk QL
"app_name = Bracecould | head gender=""female"" OR gender=""male"" limit=2 | stats count",now-1d,now,*,countRecord:count(*):*,eq,2,Splunk QL
"app_name = Bracecould | head gender=""female"" OR gender=""male"" limit=2 keeplast=true | stats count",now-1d,now,*,countRecord:count(*):*,eq,2,Splunk QL
"app_name = Bracecould | sort http_status | head http_status < 400 keeplast=true | stats count",now-1d,now,*,countRecord:count(*):*,eq,4,Splunk QL
"app_name=Bracecould | stats count as cnt by group | bin span=5 cnt as bincnt",now-1d,now,*,group:bincnt:group 0,eq,"0-5",Splunk QL
"app_name=Bracecould | bin http_status as bin_http | stats count by bin_http | stats count",now-1d,now,*,countRecord:count(*):*,eq,3,Splunk QL
"app_name=Bracecould | bin bins=2 http_status as bin_http | stats count by bin_http | stats count",now-1d,now,*,countRecord:count(*):*,eq,1,Splunk QL
"app_name=Bracecould | bin span=5s http_status as bin_http | stats count by bin_http | stats count",now-1d,now,*,countRecord:count(*):*,eq,3,Splunk QL
"app_name=Bracecould | bin span=2log3 http_status | stats count by http_status | stats count",now-1d,now,*,countRecord:count(*):*,eq,2,Splunk QL
"app_name=Bracecould | bin minspan=500 http_status | stats count by http_status | stats count",now-1d,now,*,countRecord:count(*):*,eq,1,Splunk QL
"* | bin bins=50000 minspan=2 http_status | stats count by http_status | stats count",now-1d,now,*,countRecord:count(*):*,eq,4,Splunk QL
"city=Boston | sort latitude | bin latitude | stats count by latitude | stats count",now-1d,now,*,countRecord:count(*):*,eq,18,Splunk QL
"city=Boston | stats count as cnt by http_status | bin cnt as bin_cnt",now-1d,now,*,group:bin_cnt:200,eq,"167-168",Splunk QL
"city=Boston | stats count as cnt by http_status | sort http_status | tail 2 | bin cnt",now-1d,now,*,group:cnt:500,eq,"168-169",Splunk QL
"city=Boston | stats count as cnt by http_status | sort http_status | head http_status < 400 | bin minspan=2 cnt",now-1d,now,*,group:cnt:302,eq,"170-180",Splunk QL
"app_name=Bracecould | bin span=1hr aligntime=@d timestamp as tmp | stats count by tmp | stats count",now-1d,now,*,countRecord:count(*):*,eq,1,Splunk QL
"app_name=Bracecould | bin end=100000 http_status | stats count by http_status | stats count",now-1d,now,*,countRecord:count(*):*,eq,1,Splunk QL
"app_name=Bracecould | bin start=-10000 http_status | stats count by http_status | stats count",now-1d,now,*,countRecord:count(*):*,eq,1,Splunk QL
"app_name=Bracecould | stats count BY user_email | eval masked_email = replace(user_email,""^([^@]+)@"", ""xxxxx@"")",now-1d,now,*,group:masked_email:maximillianreichel@weber.org,eq,"xxxxx@weber.org",Splunk QL 
"app_name=Bracecould | stats count BY user_email | eval masked_email = replace(""abc@xyz.com"", ""^([^@]+)@"", ""xxxxx@"")",now-1d,now,*,group:masked_email:maximillianreichel@weber.org,eq,"xxxxx@xyz.com",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvindex(names,2)",now-1d,now,*,group:res:400,eq,"Heidi",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvindex(names,0,2)",now-1d,now,*,group:res:400,eq,"Frank,Grace,Heidi",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvindex(names,-1)",now-1d,now,*,group:res:404,eq,"Ivan",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvindex(names,-3,-1)",now-1d,now,*,group:res:400,eq,"Grace,Heidi,Ivan",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi Ivan"" | makemv delim="","" names | eval res=mvcount(names)",now-1d,now,*,group:res:400,eq,3,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvcount(names)",now-1d,now,*,group:res:400,eq,4,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi Ivan"" | makemv delim="","" names | eval res=mvjoin(names, ""-"")",now-1d,now,*,group:res:400,eq,"Frank-Grace-Heidi Ivan",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval res=mvjoin(names, ""/"")",now-1d,now,*,group:res:400,eq,"Frank/Grace/Heidi/Ivan",Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval grace_position = mvfind(names, ""Gr*"")",now-1d,now,*,group:grace_position:400,eq,1,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi,Ivan"" | makemv delim="","" names | eval ivan_position = mvfind(names, ""Iv*"")",now-1d,now,*,group:ivan_position:400,eq,3,Splunk QL
"city=Boston | stats count AS Count BY http_status | eval names=""Frank,Grace,Heidi Ivan"" | makemv delim="","" names | eval ivan_position = mvfind(names, ""Iv*"")",now-1d,now,*,group:ivan_position:400,eq,2,Splunk QL
"city=Boston | stats count(eval(http_status > 400)) as cnt",now-1d,now,*,group:cnt:*,eq,352,Splunk QL
"app_name=Bracecould | stats count(eval(if(http_status > 400, 100, 1))) as cnt",now-1d,now,*,group:cnt:*,eq,6,Splunk QL
"app_name=Bracecould | stats count(eval(http_status > 300 AND http_method=""HEAD"")) as cnt",now-1d,now,*,group:cnt:*,eq,2,Splunk QL
"app_name=Bracecould | stats count(eval(2)) as cnt",now-1d,now,*,group:cnt:*,eq,6,Splunk QL
"app_name=Bracecould | stats sum(eval(http_status > 301)) as sum",now-1d,now,*,group:sum:*,eq,4,Splunk QL
"app_name=Bracecould | stats sum(eval(2)) as sum",now-1d,now,*,group:sum:*,eq,12,Splunk QL
"app_name=Bracecould | stats sum(eval(http_status+10)) as sum",now-1d,now,*,group:sum:*,eq,"2,264",Splunk QL
"app_name=Bracecould | stats sum(eval(if(http_status > 400, 100, 1))) as sum",now-1d,now,*,group:sum:*,eq,105,Splunk QL
"app_name=Bracecould | stats sum(eval(if(http_status > 400, ""abc"", 10))) as sum",now-1d,now,*,group:sum:*,eq,50,Splunk QL
"app_name=Bracecould | stats sum(eval(if(http_status > 400, latitude, longitude))) as sum",now-1d,now,*,group:sum:*,eq,-244.96,Splunk QL
"app_name=Bracecould | stats sum(eval(http_status > 301.1))",now-1d,now,*,group:sum(eval(http_status > 301.1)):*,eq,4,Splunk QL
"city=Boston | stats avg(eval(http_status > 400)) as avg",now-1d,now,*,group:avg:*,eq,1,Splunk QL
"app_name=Bracecould | stats avg(eval(2)) as avg",now-1d,now,*,group:avg:*,eq,2,Splunk QL
"app_name=Bracecould | stats avg(eval(http_status+10)) as avg",now-1d,now,*,group:avg:*,eq,377.333,Splunk QL
"app_name=Bracecould | stats avg(eval(if(http_status > 400, 100, 1))) as avg",now-1d,now,*,group:avg:*,eq,17.5,Splunk QL
"app_name=Bracecould | stats avg(eval(if(http_status > 400, ""abc"", 10))) as avg",now-1d,now,*,group:avg:*,eq,10,Splunk QL
"app_name=Bracecould | stats avg(eval(if(http_status > 400, latitude, longitude))) as avg",now-1d,now,*,group:avg:*,eq,-40.826,Splunk QL
"app_name=Bracecould | stats min(eval(http_status > 400)) as min",now-1d,now,*,group:min:*,eq,1,Splunk QL
"app_name=Bracecould | stats min(eval(""abc"")) as min",now-1d,now,*,group:min:*,eq,"abc",Splunk QL
"app_name=Bracecould | stats min(eval(2)) as min",now-1d,now,*,group:min:*,eq,2,Splunk QL
"city=Boston | stats min(eval(http_status+10)) as min",now-1d,now,*,group:min:*,eq,210,Splunk QL
"app_name=Bracecould | stats min(eval(if(http_status > 400, 100, 1))) as min",now-1d,now,*,group:min:*,eq,1,Splunk QL
"app_name=Bracecould | stats min(eval(if(http_status > 400, 100, ""abc""))) as min",now-1d,now,*,group:min:*,eq,100,Splunk QL
"app_name=Bracecould | stats min(eval(if(http_status > 400, http_method, ""abc""))) as min",now-1d,now,*,group:min:*,eq,"HEAD",Splunk QL
"app_name=Bracecould | stats min(eval(if(http_status > 400, ""ABC"", ""abc""))) as min",now-1d,now,*,group:min:*,eq,"ABC",Splunk QL
"app_name=Bracecould | stats max(eval(http_status > 400)) as max",now-1d,now,*,group:max:*,eq,1,Splunk QL
"app_name=Bracecould | stats max(eval(""abc"")) as max",now-1d,now,*,group:max:*,eq,"abc",Splunk QL
"app_name=Bracecould | stats max(eval(2)) as max",now-1d,now,*,group:max:*,eq,2,Splunk QL
